Id,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,y
34787,39,admin.,married,secondary,no,732.0,no,no,cellular,apr,522,4,5000,0,yes
34788,32,admin.,single,secondary,no,314.0,no,yes,cellular,apr,91,4,156,1,no
34789,24,services,single,secondary,no,2022.0,no,no,cellular,apr,159,4,5000,0,yes
34790,19,student,single,secondary,no,96.0,no,no,cellular,apr,106,3,5000,0,no
34791,28,blue-collar,single,tertiary,no,4099.0,no,no,cellular,apr,116,4,5000,0,yes
34792,67,retired,single,tertiary,no,3377.0,no,no,telephone,apr,77,2,5000,0,no
34793,30,admin.,married,secondary,no,482.0,no,no,cellular,apr,86,1,5000,0,no
34794,51,management,married,tertiary,no,4917.0,no,no,cellular,apr,113,1,5000,0,yes
34795,66,retired,married,primary,no,2883.0,no,no,cellular,apr,158,1,5000,0,yes
34796,28,unemployed,single,primary,no,1374.0,no,no,cellular,apr,203,4,5000,0,yes
34797,49,management,single,tertiary,no,493.0,no,no,cellular,apr,191,1,5000,0,no
34798,34,technician,single,tertiary,no,144.0,yes,yes,cellular,apr,115,16,5000,0,no
34799,29,management,single,tertiary,no,224.0,yes,no,cellular,apr,65,2,81,3,yes
34800,43,admin.,married,secondary,no,-169.0,yes,no,cellular,apr,219,1,5000,0,no
34801,46,services,single,secondary,no,454.0,no,no,cellular,apr,155,9,5000,0,no
34802,33,services,single,tertiary,no,692.0,no,no,cellular,apr,86,1,5000,0,no
34803,30,management,single,tertiary,no,398.0,no,no,cellular,apr,235,2,5000,0,yes
34804,72,retired,married,primary,no,763.0,no,no,cellular,apr,384,2,5000,0,yes
34805,27,management,single,tertiary,no,88.0,no,no,cellular,apr,65,2,5000,0,no
34806,58,blue-collar,married,secondary,no,3027.0,yes,no,cellular,apr,160,1,5000,0,yes
34807,52,admin.,married,secondary,no,722.0,no,no,cellular,apr,60,3,5000,0,no
34808,35,technician,single,secondary,no,183.0,no,no,cellular,apr,78,2,5000,0,no
34809,32,management,single,tertiary,no,2974.0,yes,no,cellular,apr,227,1,4,1,yes
34810,31,technician,single,tertiary,no,1081.0,no,no,cellular,apr,202,5,261,2,yes
34811,75,retired,divorced,primary,no,18.0,no,no,cellular,apr,222,4,5000,0,no
34812,72,retired,married,primary,no,796.0,no,no,cellular,apr,173,2,5000,0,no
34813,36,admin.,married,secondary,no,0.0,yes,no,cellular,apr,83,2,5000,0,no
34814,29,management,married,tertiary,no,4328.0,no,no,cellular,apr,121,8,5000,0,no
34815,23,student,single,tertiary,no,577.0,no,no,cellular,apr,44,3,5000,0,no
34816,71,technician,married,tertiary,no,383.0,no,no,cellular,apr,388,3,5000,0,yes
34817,41,unemployed,married,secondary,no,0.0,yes,yes,telephone,apr,89,12,5000,0,no
34818,30,student,single,secondary,no,5836.0,no,no,cellular,apr,165,2,5000,0,no
34819,37,admin.,married,tertiary,no,3913.0,yes,no,cellular,apr,124,1,5000,0,yes
34820,53,admin.,divorced,tertiary,no,122.0,no,no,cellular,apr,98,1,5000,0,no
34821,24,student,single,tertiary,no,3415.0,no,no,cellular,apr,97,1,5000,0,yes
34822,31,management,married,tertiary,no,2395.0,no,no,cellular,apr,218,1,5000,0,no
34823,25,services,single,secondary,no,7604.0,no,no,cellular,apr,107,1,5000,0,no
34824,56,management,divorced,tertiary,no,3287.0,no,no,cellular,apr,497,1,5000,0,yes
34825,65,retired,married,primary,no,3629.0,no,no,cellular,apr,148,1,5000,0,yes
34826,26,admin.,single,tertiary,no,2170.0,yes,no,cellular,apr,398,1,5000,0,no
34827,57,management,married,tertiary,no,813.0,no,no,cellular,apr,91,3,5000,0,no
34828,72,self-employed,married,tertiary,no,132.0,no,no,cellular,apr,444,1,5000,0,yes
34829,52,admin.,divorced,tertiary,no,0.0,yes,yes,cellular,apr,160,1,5000,0,no
34830,44,management,married,tertiary,no,167.0,no,no,cellular,apr,96,2,5000,0,no
34831,55,management,married,tertiary,no,6770.0,no,no,cellular,apr,167,1,5000,0,no
34832,33,technician,married,secondary,no,1450.0,no,no,cellular,apr,81,1,5000,0,no
34833,51,admin.,single,secondary,no,726.0,yes,no,cellular,apr,89,8,5000,0,yes
34834,54,admin.,married,secondary,no,276.0,yes,yes,cellular,apr,66,1,5000,0,no
34835,24,self-employed,single,tertiary,no,2376.0,no,no,cellular,apr,122,1,5000,0,yes
34836,35,self-employed,married,tertiary,no,506.0,no,no,cellular,apr,144,1,5000,0,no
34837,30,admin.,single,secondary,no,457.0,no,no,cellular,apr,90,2,5000,0,no
34838,46,management,married,tertiary,no,213.0,no,no,telephone,apr,151,3,5000,0,no
34839,35,technician,married,tertiary,no,629.0,yes,yes,cellular,apr,77,1,5000,0,no
34840,36,housemaid,married,primary,no,531.0,no,no,cellular,apr,151,3,5000,0,no
34841,55,services,married,secondary,no,1989.0,no,no,cellular,apr,139,2,5000,0,no
34842,42,admin.,married,secondary,no,71.0,yes,yes,cellular,apr,165,3,5000,0,no
34843,60,technician,married,primary,no,2301.0,no,no,cellular,apr,118,2,5000,0,no
34844,47,management,divorced,tertiary,no,0.0,no,no,cellular,apr,186,2,5000,0,no
34845,42,blue-collar,married,primary,no,784.0,no,no,cellular,apr,428,3,5000,0,no
34846,70,retired,divorced,primary,no,383.0,no,no,cellular,apr,50,2,5000,0,no
34847,77,retired,married,secondary,no,1208.0,no,no,telephone,apr,72,4,5000,0,no
34848,62,retired,married,secondary,no,1486.0,no,no,cellular,apr,56,2,5000,0,no
34849,34,technician,married,tertiary,no,0.0,yes,yes,cellular,apr,101,2,5000,0,no
34850,68,retired,married,secondary,no,20723.0,yes,no,cellular,apr,318,2,5000,0,no
34851,33,blue-collar,single,tertiary,no,3446.0,yes,no,cellular,apr,83,2,5000,0,no
34852,31,admin.,married,tertiary,no,608.0,yes,no,cellular,apr,89,2,5000,0,no
34853,35,blue-collar,married,secondary,no,149.0,yes,no,cellular,apr,507,3,349,1,yes
34854,34,blue-collar,married,secondary,no,640.0,yes,no,cellular,apr,636,2,5000,0,yes
34855,29,admin.,married,secondary,no,7707.0,yes,no,cellular,apr,961,2,334,2,yes
34856,25,technician,single,tertiary,no,0.0,yes,no,cellular,apr,80,7,5000,0,no
34857,62,blue-collar,married,primary,no,115.0,no,no,telephone,apr,75,3,5000,0,no
34858,31,management,single,tertiary,no,4319.0,yes,no,cellular,apr,153,4,161,1,no
34859,26,management,single,tertiary,no,6791.0,no,no,telephone,apr,164,23,5000,0,no
34860,58,technician,married,secondary,no,760.0,yes,no,cellular,apr,85,7,5000,0,no
34861,73,retired,married,primary,no,542.0,no,no,telephone,apr,107,5,5000,0,no
34862,30,technician,single,tertiary,no,53.0,no,no,cellular,apr,375,1,5000,0,yes
34863,28,entrepreneur,single,tertiary,no,104.0,no,no,cellular,apr,170,1,5000,0,no
34864,47,housemaid,married,secondary,no,3940.0,yes,no,cellular,apr,211,1,87,1,no
34865,34,management,single,tertiary,no,612.0,no,no,cellular,apr,192,1,5000,0,no
34866,41,management,married,tertiary,no,2226.0,no,no,cellular,apr,179,1,5000,0,no
34867,35,technician,married,secondary,no,35.0,yes,no,cellular,apr,358,1,5000,0,no
34868,46,self-employed,single,secondary,no,526.0,no,no,cellular,apr,523,1,87,2,yes
34869,39,technician,single,secondary,no,15.0,yes,no,cellular,apr,510,1,5000,0,yes
34870,30,admin.,single,secondary,no,213.0,no,no,cellular,apr,168,1,5000,0,no
34871,45,management,married,tertiary,no,242.0,no,no,cellular,apr,587,1,5000,0,yes
34872,28,admin.,single,secondary,no,377.0,no,no,cellular,apr,571,1,5000,0,yes
34873,52,unemployed,married,secondary,no,94.0,no,no,cellular,apr,244,1,5000,0,yes
34874,59,retired,married,primary,no,363.0,no,no,cellular,apr,400,1,5000,0,yes
34875,29,management,married,tertiary,no,1441.0,yes,no,cellular,apr,185,1,85,2,no
34876,35,admin.,single,tertiary,no,62.0,no,yes,cellular,apr,67,1,5000,0,no
34877,38,services,married,secondary,no,1970.0,yes,no,cellular,apr,701,1,176,1,yes
34878,47,technician,married,secondary,no,1167.0,yes,no,cellular,apr,968,1,87,5,yes
34879,52,unemployed,married,secondary,no,49.0,no,no,cellular,apr,117,1,5000,0,no
34880,52,management,married,tertiary,no,193.0,no,no,cellular,apr,381,1,269,1,yes
34881,28,technician,single,secondary,no,113.0,no,no,cellular,apr,108,1,5000,0,no
34882,38,management,married,tertiary,no,0.0,yes,no,cellular,apr,571,1,5000,0,yes
34883,29,student,single,secondary,no,78.0,no,no,cellular,apr,239,1,5000,0,yes
34884,41,management,married,tertiary,no,2767.0,no,no,cellular,apr,75,1,5000,0,no
34885,36,unemployed,single,tertiary,no,1291.0,no,no,cellular,apr,195,1,86,1,yes
34886,55,retired,married,secondary,no,6690.0,no,no,cellular,apr,534,1,5000,0,no
34887,58,retired,married,tertiary,no,1425.0,no,no,cellular,apr,224,1,5000,0,yes
34888,31,technician,married,tertiary,no,3382.0,no,no,cellular,apr,739,1,5000,0,yes
34889,51,housemaid,married,primary,no,618.0,yes,yes,cellular,apr,277,1,85,1,no
34890,30,services,single,tertiary,no,803.0,no,no,cellular,apr,243,1,5000,0,no
34891,59,retired,divorced,secondary,no,5583.0,yes,no,cellular,apr,720,1,5000,0,yes
34892,48,admin.,married,secondary,no,344.0,no,no,cellular,apr,364,1,86,2,no
34893,27,management,single,tertiary,no,828.0,no,no,cellular,apr,243,1,5000,0,no
34894,59,retired,married,secondary,no,1116.0,no,no,cellular,apr,353,1,5000,0,no
34895,47,blue-collar,married,secondary,no,1230.0,yes,no,cellular,apr,412,1,169,1,yes
34896,26,student,single,secondary,no,19.0,no,no,telephone,apr,268,1,5000,0,no
34897,31,technician,single,secondary,no,4105.0,no,no,cellular,apr,264,1,5000,0,no
34898,36,admin.,married,secondary,no,96.0,no,no,cellular,apr,208,1,87,1,yes
34899,33,management,married,tertiary,no,158.0,no,no,cellular,apr,169,2,83,2,no
34900,39,technician,divorced,secondary,no,0.0,yes,yes,cellular,apr,85,1,5000,0,no
34901,34,student,married,secondary,no,1387.0,no,no,cellular,apr,121,1,5000,0,no
34902,42,services,single,secondary,no,3403.0,yes,no,cellular,apr,160,1,5000,0,no
34903,45,management,married,tertiary,no,160.0,no,no,cellular,apr,619,1,5000,0,yes
34904,49,technician,married,secondary,no,305.0,no,no,cellular,apr,401,1,5000,0,no
34905,43,admin.,married,tertiary,no,279.0,yes,no,cellular,apr,155,1,164,1,no
34906,28,management,single,tertiary,no,320.0,yes,no,cellular,apr,239,1,5000,0,no
34907,27,student,single,tertiary,no,1390.0,no,no,cellular,apr,152,1,5000,0,no
34908,21,student,single,secondary,no,224.0,no,no,cellular,apr,871,1,5000,0,yes
34909,23,student,single,secondary,no,0.0,no,no,cellular,apr,297,1,83,6,yes
34910,47,blue-collar,married,secondary,no,1730.0,yes,no,cellular,apr,231,1,5000,0,yes
34911,26,student,single,secondary,no,480.0,no,no,cellular,apr,104,1,5000,0,no
34912,29,management,single,tertiary,no,697.0,no,no,cellular,apr,365,1,85,1,yes
34913,25,management,single,tertiary,no,943.0,no,no,cellular,apr,512,1,5000,0,yes
34914,60,housemaid,married,primary,no,1163.0,no,no,cellular,apr,470,8,5000,0,yes
34915,37,technician,married,secondary,no,1458.0,no,no,cellular,apr,281,1,5000,0,yes
34916,42,technician,single,secondary,no,11115.0,no,no,cellular,apr,328,1,5000,0,yes
34917,59,management,married,tertiary,no,1729.0,no,no,cellular,apr,119,1,5000,0,no
34918,49,admin.,married,secondary,no,3608.0,yes,no,cellular,apr,252,1,168,1,yes
34919,33,admin.,married,secondary,no,95.0,yes,no,cellular,apr,335,1,5000,0,yes
34920,59,technician,married,secondary,no,2308.0,no,no,cellular,apr,815,1,87,1,yes
34921,58,management,divorced,tertiary,no,5701.0,no,no,cellular,apr,354,1,87,1,yes
34922,44,blue-collar,married,secondary,no,1529.0,yes,no,cellular,apr,347,1,5000,0,yes
34923,48,blue-collar,married,secondary,no,292.0,no,no,cellular,apr,271,1,79,1,yes
34924,33,student,single,secondary,no,5969.0,no,no,cellular,apr,110,1,83,7,no
34925,29,management,single,tertiary,no,7345.0,no,no,cellular,apr,222,1,5000,0,no
34926,30,technician,married,tertiary,no,606.0,yes,no,cellular,apr,551,1,5000,0,no
34927,48,unemployed,married,secondary,no,11371.0,yes,no,cellular,apr,249,1,86,3,no
34928,34,self-employed,married,primary,no,7468.0,yes,yes,cellular,apr,383,1,5000,0,yes
34929,32,admin.,married,secondary,no,0.0,yes,no,cellular,apr,177,2,5000,0,yes
34930,42,technician,married,secondary,no,1559.0,no,no,cellular,apr,368,1,5000,0,yes
34931,54,admin.,divorced,secondary,no,1693.0,no,no,cellular,apr,1277,1,87,2,yes
34932,42,technician,married,tertiary,no,757.0,no,no,cellular,apr,354,1,79,1,yes
34933,36,management,married,tertiary,no,-547.0,yes,no,cellular,apr,267,1,259,2,no
34934,42,blue-collar,married,primary,no,201.0,yes,no,cellular,apr,841,1,85,2,yes
34935,33,management,married,tertiary,no,1122.0,no,no,cellular,apr,187,10,5000,0,no
34936,27,admin.,single,tertiary,no,662.0,no,no,cellular,apr,47,1,5000,0,no
34937,32,services,married,secondary,no,580.0,yes,no,cellular,apr,69,1,5000,0,no
34938,44,self-employed,divorced,tertiary,no,1070.0,yes,no,cellular,apr,381,1,160,2,yes
34939,37,blue-collar,married,secondary,no,1330.0,no,no,cellular,apr,390,1,5000,0,yes
34940,37,management,divorced,tertiary,no,153.0,yes,no,cellular,apr,221,1,70,2,no
34941,60,retired,married,secondary,no,89.0,no,no,cellular,apr,156,2,5000,0,no
34942,35,admin.,married,secondary,no,-312.0,no,no,cellular,apr,116,1,21,1,no
34943,29,admin.,single,secondary,no,3794.0,no,no,cellular,apr,249,1,5000,0,no
34944,29,student,single,secondary,no,314.0,no,no,cellular,apr,465,1,5000,0,yes
34945,47,blue-collar,married,secondary,no,677.0,no,no,cellular,apr,900,2,86,2,yes
34946,47,retired,divorced,tertiary,no,1431.0,yes,no,cellular,apr,127,1,5000,0,no
34947,26,self-employed,single,tertiary,no,168.0,no,no,cellular,apr,394,1,5000,0,yes
34948,46,blue-collar,married,secondary,no,1603.0,no,no,cellular,apr,279,1,5000,0,no
34949,24,management,single,tertiary,no,2845.0,no,no,cellular,apr,779,2,5000,0,yes
34950,34,admin.,single,secondary,no,-32.0,no,yes,cellular,apr,246,2,5000,0,yes
34951,27,technician,single,tertiary,no,4003.0,no,no,cellular,apr,584,1,5000,0,no
34952,55,retired,married,tertiary,no,357.0,yes,no,cellular,apr,878,1,5000,0,no
34953,52,management,single,tertiary,no,2290.0,no,no,cellular,apr,195,2,268,2,no
34954,30,management,single,tertiary,no,398.0,no,no,cellular,apr,554,1,6,2,yes
34955,26,self-employed,single,tertiary,no,1078.0,no,no,cellular,apr,99,2,5000,0,no
34956,32,services,married,secondary,no,386.0,no,no,cellular,apr,222,1,5000,0,no
34957,45,self-employed,married,secondary,no,706.0,no,no,cellular,apr,78,2,176,1,no
34958,36,technician,married,secondary,no,24.0,yes,no,cellular,apr,58,1,163,1,no
34959,33,management,married,tertiary,no,956.0,yes,no,cellular,apr,115,1,5000,0,no
34960,46,technician,married,secondary,no,0.0,no,no,cellular,apr,200,1,259,2,yes
34961,34,services,married,secondary,no,1337.0,no,no,cellular,apr,442,1,5000,0,yes
34962,31,management,married,tertiary,no,1331.0,no,no,cellular,apr,297,1,86,3,yes
34963,38,unemployed,married,tertiary,no,2812.0,yes,no,cellular,apr,830,1,5000,0,yes
34964,59,retired,married,secondary,no,493.0,no,no,cellular,apr,237,1,5000,0,yes
34965,51,technician,married,tertiary,no,1347.0,yes,yes,cellular,apr,116,1,79,2,no
34966,35,management,single,tertiary,no,1750.0,yes,no,cellular,apr,687,1,9,3,yes
34967,25,management,single,tertiary,no,2305.0,no,no,cellular,apr,193,1,86,1,no
34968,33,technician,married,tertiary,no,4401.0,no,no,cellular,apr,439,1,5000,0,yes
34969,35,management,married,tertiary,no,193.0,yes,no,cellular,apr,565,1,13,1,yes
34970,40,management,married,tertiary,no,2487.0,no,no,cellular,apr,126,1,5000,0,no
34971,39,blue-collar,married,secondary,no,0.0,yes,no,cellular,apr,53,1,325,1,no
34972,28,student,single,secondary,no,20.0,no,no,telephone,apr,455,2,5000,0,no
34973,33,admin.,married,secondary,no,1737.0,no,no,cellular,apr,524,2,5000,0,no
34974,29,management,married,secondary,no,231.0,no,no,cellular,apr,80,1,5000,0,no
34975,56,management,married,tertiary,no,616.0,no,no,cellular,apr,225,1,83,1,yes
34976,31,blue-collar,single,secondary,no,199.0,no,no,telephone,apr,110,1,5000,0,no
34977,58,management,married,tertiary,no,1907.0,no,no,cellular,apr,258,2,160,7,no
34978,26,admin.,single,secondary,no,1327.0,no,no,cellular,apr,104,1,31,4,no
34979,57,retired,married,tertiary,no,478.0,no,no,cellular,apr,70,1,84,1,no
34980,55,management,divorced,tertiary,no,5399.0,no,yes,cellular,apr,124,1,28,3,no
34981,26,retired,single,secondary,no,530.0,no,no,cellular,apr,308,1,5000,0,no
34982,28,unemployed,single,secondary,no,434.0,yes,no,cellular,apr,257,1,5000,0,no
34983,37,management,married,tertiary,no,5106.0,no,no,cellular,apr,244,1,5000,0,yes
34984,33,admin.,married,secondary,no,920.0,no,no,cellular,apr,344,1,5000,0,yes
34985,43,unemployed,divorced,secondary,no,1854.0,no,no,cellular,apr,323,1,5000,0,yes
34986,35,admin.,single,tertiary,no,994.0,no,no,cellular,apr,400,1,87,2,yes
34987,31,admin.,single,secondary,no,190.0,no,no,cellular,apr,514,1,5000,0,yes
34988,54,housemaid,married,secondary,yes,0.0,no,no,cellular,apr,103,3,5000,0,no
34989,26,technician,single,tertiary,no,2781.0,yes,no,cellular,apr,132,1,5000,0,no
34990,60,retired,married,primary,no,7791.0,no,no,telephone,apr,141,1,5000,0,no
34991,30,technician,single,tertiary,no,1185.0,yes,no,cellular,apr,284,1,339,1,no
34992,57,admin.,married,secondary,no,169.0,no,no,cellular,apr,319,1,86,1,no
34993,38,technician,single,tertiary,no,1101.0,no,no,cellular,apr,800,1,5000,0,yes
34994,36,self-employed,single,tertiary,no,0.0,yes,no,cellular,apr,204,1,5000,0,no
34995,33,blue-collar,single,secondary,no,129.0,yes,yes,cellular,apr,482,1,161,1,yes
34996,55,blue-collar,married,tertiary,no,3567.0,no,no,cellular,apr,85,1,5000,0,no
34997,29,management,single,tertiary,no,91.0,no,no,cellular,apr,99,1,274,4,no
34998,60,retired,married,secondary,no,209.0,no,no,cellular,apr,472,1,5000,0,no
34999,29,technician,single,tertiary,no,1669.0,no,no,cellular,apr,196,1,86,1,no
35000,29,technician,married,tertiary,no,534.0,no,no,cellular,apr,452,2,5000,0,no
35001,53,admin.,divorced,secondary,no,0.0,yes,yes,cellular,apr,586,2,5000,0,no
35002,46,services,married,secondary,no,4.0,no,no,cellular,apr,268,1,261,5,yes
35003,37,unemployed,married,tertiary,no,1851.0,no,no,cellular,apr,166,1,5000,0,no
35004,42,management,married,tertiary,no,6060.0,yes,no,cellular,apr,316,1,350,2,yes
35005,32,technician,single,tertiary,no,696.0,no,yes,cellular,apr,270,2,293,2,no
35006,31,management,married,tertiary,no,1812.0,no,no,cellular,apr,461,1,5000,0,yes
35007,34,management,married,tertiary,no,4859.0,no,no,cellular,apr,113,1,37,1,no
35008,33,management,married,tertiary,no,55.0,no,no,cellular,apr,526,2,87,3,yes
35009,29,management,married,tertiary,no,125.0,no,no,cellular,apr,130,2,5000,0,no
35010,37,management,married,tertiary,no,630.0,no,no,cellular,apr,315,1,87,1,yes
35011,31,services,married,secondary,no,1422.0,no,no,cellular,apr,97,1,5000,0,no
35012,53,management,married,tertiary,no,1624.0,no,no,cellular,apr,284,3,84,3,yes
35013,23,management,single,tertiary,no,736.0,yes,no,cellular,apr,119,1,5000,0,no
35014,53,services,married,secondary,no,341.0,no,no,cellular,apr,423,2,5000,0,yes
35015,32,technician,single,tertiary,no,4.0,yes,no,cellular,apr,311,1,5000,0,no
35016,30,admin.,single,secondary,no,414.0,no,no,cellular,apr,64,1,5000,0,no
35017,45,technician,married,tertiary,no,31630.0,no,no,cellular,apr,209,1,5000,0,no
35018,31,management,single,tertiary,no,2016.0,no,no,cellular,apr,209,1,5000,0,yes
35019,26,admin.,single,secondary,no,255.0,no,no,cellular,apr,457,1,80,1,yes
35020,31,technician,married,secondary,no,477.0,no,no,cellular,apr,146,1,5000,0,no
35021,30,technician,single,secondary,no,4684.0,yes,no,cellular,apr,268,3,5000,0,yes
35022,24,admin.,single,secondary,no,1052.0,no,no,cellular,apr,354,1,5000,0,yes
35023,33,management,single,tertiary,no,1431.0,no,no,cellular,apr,94,1,85,2,no
35024,56,management,divorced,secondary,no,2986.0,no,no,cellular,apr,124,1,5000,0,no
35025,28,management,single,tertiary,no,1808.0,no,no,cellular,apr,309,1,5000,0,yes
35026,59,admin.,married,secondary,no,2381.0,no,no,cellular,apr,173,2,5000,0,no
35027,20,student,single,secondary,no,502.0,no,no,cellular,apr,261,1,5000,0,yes
